Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
JAGUAR,F-TYPE R AWD Convertible,TWO-SEATER,0.5466666666666666,0.38461538461538464,AS8,Z,0.43181818181818177,0.3855421686746987,0.41818181818181827,0.1724137931034483,0.5046948356807511
GMC,Yukon XL 4WD,SUV - STANDARD,0.7066666666666667,0.38461538461538464,A10,Z,0.4924242424242423,0.4457831325301205,0.47727272727272735,0.13793103448275862,0.5798122065727699
FORD,EXPLORER,SUV - STANDARD,0.14666666666666667,0.07692307692307693,A6,X,0.28787878787878785,0.25903614457831325,0.2772727272727273,0.29310344827586204,0.3262910798122065
SUBARU,Legacy AWD,FULL-SIZE,0.2,0.07692307692307693,AV8,X,0.21590909090909088,0.1987951807228915,0.2090909090909091,0.3620689655172414,0.255868544600939
BUICK,Encore AWD,SUV - SMALL,0.06666666666666665,0.07692307692307693,AS6,X,0.21969696969696967,0.24096385542168672,0.2272727272727273,0.3448275862068965,0.27699530516431925
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.3466666666666667,0.23076923076923078,AS10,X,0.35606060606060597,0.4036144578313252,0.37272727272727285,0.20689655172413796,0.45070422535211263
BMW,230i xDRIVE COUPE,SUBCOMPACT,0.14666666666666667,0.07692307692307693,AS8,Z,0.21590909090909088,0.1867469879518072,0.20454545454545459,0.37931034482758624,0.24882629107981222
HONDA,Accord,FULL-SIZE,0.08000000000000002,0.07692307692307693,M6,X,0.17803030303030304,0.16265060240963855,0.17272727272727278,0.4310344827586207,0.20892018779342722
FORD,Mustang,SUBCOMPACT,0.18666666666666665,0.07692307692307693,AS10,X,0.2651515151515151,0.1987951807228915,0.24090909090909096,0.32758620689655177,0.2934272300469484
FORD,EDGE,SUV - SMALL,0.14666666666666667,0.07692307692307693,AS6,X,0.2765151515151515,0.2289156626506024,0.25909090909090915,0.3103448275862069,0.31690140845070425
HONDA,Civic Hatchback,FULL-SIZE,0.08000000000000002,0.07692307692307693,M6,X,0.14393939393939392,0.13253012048192772,0.14090909090909093,0.4827586206896552,0.16666666666666666
DODGE,Durango AWD,SUV - STANDARD,0.36,0.23076923076923078,A8,X,0.3219696969696969,0.3373493975903613,0.3272727272727273,0.24137931034482757,0.39671361502347413
GMC,Acadia,SUV - STANDARD,0.14666666666666667,0.07692307692307693,A9,X,0.25757575757575757,0.25903614457831325,0.25909090909090915,0.3103448275862069,0.30281690140845063
NISSAN,MICRA,COMPACT,0.09333333333333335,0.07692307692307693,A4,X,0.17424242424242425,0.15662650602409636,0.1681818181818182,0.4310344827586207,0.20657276995305165
FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,0.5466666666666666,0.38461538461538464,AS10,E,0.5984848484848484,0.6566265060240963,0.6181818181818182,0.08620689655172414,0.46478873239436613
TOYOTA,COROLLA,MID-SIZE,0.12,0.07692307692307693,A4,X,0.16666666666666663,0.15060240963855417,0.15909090909090912,0.44827586206896547,0.18544600938967135
KIA,SOUL ECO Dynamics,STATION WAGON - SMALL,0.14666666666666667,0.07692307692307693,A6,X,0.20833333333333326,0.2289156626506024,0.21363636363636368,0.3620689655172414,0.24882629107981222
CHRYSLER,200 AWD FFV,MID-SIZE,0.36,0.23076923076923078,A9,E,0.48106060606060597,0.40963855421686746,0.45454545454545453,0.15517241379310348,0.31924882629107976
GMC,SIERRA,PICKUP TRUCK - STANDARD,0.7066666666666667,0.38461538461538464,A8,Z,0.4507575757575758,0.4457831325301205,0.45,0.15517241379310348,0.5422535211267605
ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,0.7733333333333333,0.6923076923076923,AS8,Z,0.5984848484848484,0.5060240963855421,0.5681818181818183,0.10344827586206895,0.6830985915492958
AUDI,A7 QUATTRO,MID-SIZE,0.28,0.23076923076923078,AS8,Z,0.2765151515151515,0.253012048192771,0.26818181818181824,0.29310344827586204,0.3262910798122065
VOLKSWAGEN,BEETLE,COMPACT,0.14666666666666667,0.07692307692307693,AS6,X,0.18181818181818177,0.19277108433734938,0.18636363636363634,0.396551724137931,0.22300469483568078
NISSAN,MAXIMA,MID-SIZE,0.3466666666666667,0.23076923076923078,AV7,Z,0.2613636363636363,0.2289156626506024,0.25,0.3103448275862069,0.3075117370892019
BMW,M6 CABRIOLET,SUBCOMPACT,0.4666666666666667,0.38461538461538464,AM7,Z,0.4962121212121212,0.4518072289156626,0.48181818181818187,0.13793103448275862,0.5821596244131455
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,0.24000000000000005,0.07692307692307693,A8,X,0.31439393939393934,0.40963855421686746,0.3454545454545454,0.22413793103448276,0.42018779342723
FIAT,500 CABRIO,MINICOMPACT,0.06666666666666665,0.07692307692307693,A6,X,0.17045454545454541,0.1867469879518072,0.1772727272727273,0.41379310344827586,0.21126760563380284
JEEP,CHEROKEE,SUV - SMALL,0.3066666666666667,0.23076923076923078,A9,X,0.2727272727272727,0.25903614457831325,0.26818181818181824,0.29310344827586204,0.323943661971831
KIA,RIO,COMPACT,0.09333333333333335,0.07692307692307693,M6,X,0.15530303030303033,0.14457831325301204,0.1545454545454546,0.46551724137931033,0.18544600938967135
PORSCHE,911 TARGA 4,MINICOMPACT,0.28,0.23076923076923078,M7,Z,0.303030303030303,0.2710843373493975,0.29090909090909095,0.27586206896551724,0.352112676056338
FORD,FUSION (Start/Stop),MID-SIZE,0.08000000000000002,0.07692307692307693,AS6,X,0.19696969696969696,0.13855421686746985,0.1772727272727273,0.41379310344827586,0.20657276995305165
CHEVROLET,CAMARO,COMPACT,0.36,0.23076923076923078,M6,X,0.34090909090909083,0.2831325301204818,0.3227272727272727,0.24137931034482757,0.38732394366197176
JAGUAR,XE 20d AWD,COMPACT,0.14666666666666667,0.07692307692307693,AS8,D,0.13636363636363635,0.10843373493975902,0.12727272727272732,0.5172413793103448,0.21126760563380284
BMW,M6 GRAN COUPE,COMPACT,0.4666666666666667,0.38461538461538464,AM7,Z,0.4962121212121212,0.4518072289156626,0.48181818181818187,0.13793103448275862,0.568075117370892
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,0.36,0.23076923076923078,A6,X,0.35606060606060597,0.35542168674698793,0.35454545454545455,0.22413793103448276,0.4295774647887324
JEEP,PATRIOT,SUV - SMALL,0.2,0.07692307692307693,A6,X,0.2651515151515151,0.27710843373493965,0.26818181818181824,0.29310344827586204,0.3262910798122065
CHRYSLER,300,FULL-SIZE,0.64,0.38461538461538464,A8,X,0.3977272727272726,0.32530120481927705,0.37272727272727285,0.20689655172413796,0.45305164319248825
GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,0.7066666666666667,0.38461538461538464,A10,Z,0.43560606060606055,0.5060240963855421,0.45909090909090905,0.15517241379310348,0.5539906103286385
NISSAN,370Z ROADSTER,TWO-SEATER,0.37333333333333335,0.23076923076923078,M6,Z,0.35606060606060597,0.34337349397590355,0.35000000000000003,0.22413793103448276,0.42723004694835676
AUDI,Q5,SUV - SMALL,0.14666666666666667,0.07692307692307693,AM7,Z,0.2537878787878788,0.2831325301204818,0.26363636363636367,0.3103448275862069,0.3145539906103286
MITSUBISHI,RVR,SUV - SMALL,0.14666666666666667,0.07692307692307693,AV6,X,0.20454545454545453,0.21686746987951802,0.2090909090909091,0.3620689655172414,0.24882629107981222
BUICK,Regal,MID-SIZE,0.14666666666666667,0.07692307692307693,AS9,Z,0.23106060606060608,0.20481927710843376,0.22272727272727277,0.3448275862068965,0.2699530516431925
SUBARU,Legacy AWD,FULL-SIZE,0.21333333333333332,0.07692307692307693,AV8,X,0.17424242424242425,0.16265060240963855,0.17272727272727278,0.4310344827586207,0.20892018779342722
KIA,SOUL,STATION WAGON - SMALL,0.09333333333333335,0.07692307692307693,M6,X,0.21590909090909088,0.2289156626506024,0.22272727272727277,0.3448275862068965,0.2605633802816901
JEEP,RENEGADE FFV,SUV - SMALL,0.2,0.07692307692307693,A9,X,0.25,0.2228915662650602,0.24090909090909096,0.32758620689655177,0.29107981220657275
CHEVROLET,Corvette,TWO-SEATER,0.7066666666666667,0.38461538461538464,M7,Z,0.3939393939393939,0.3192771084337349,0.3681818181818182,0.20689655172413796,0.4460093896713615
LEXUS,RX 350 L AWD,SUV - SMALL,0.3466666666666667,0.23076923076923078,AS8,X,0.33712121212121204,0.32530120481927705,0.3181818181818182,0.24137931034482757,0.4037558685446009
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,0.5866666666666667,0.38461538461538464,A6,X,0.4242424242424242,0.40963855421686746,0.41818181818181827,0.1724137931034483,0.5070422535211268
FORD,EDGE,SUV - SMALL,0.3466666666666667,0.23076923076923078,AS6,X,0.3484848484848484,0.3012048192771084,0.33181818181818185,0.24137931034482757,0.4037558685446009
MERCEDES-BENZ,S 560 Cabriolet,SUBCOMPACT,0.41333333333333333,0.38461538461538464,A9,Z,0.36363636363636365,0.31325301204819267,0.3454545454545454,0.22413793103448276,0.42018779342723
DODGE,Challenger SRT Hellcat Redeye,MID-SIZE,0.7066666666666667,0.38461538461538464,A8,Z,0.5075757575757576,0.4036144578313252,0.4727272727272727,0.13793103448275862,0.5704225352112676
MAZDA,MAZDA3 4-DOOR,COMPACT,0.14666666666666667,0.07692307692307693,AS6,X,0.14015151515151514,0.10240963855421689,0.12727272727272732,0.5172413793103448,0.14788732394366197
MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,0.09333333333333335,0.07692307692307693,M6,Z,0.19696969696969696,0.21686746987951802,0.20454545454545459,0.37931034482758624,0.24647887323943665
DODGE,Journey,SUV - SMALL,0.2,0.07692307692307693,A4,X,0.3219696969696969,0.31325301204819267,0.3181818181818182,0.24137931034482757,0.38732394366197176
CHEVROLET,Cruze Premier,COMPACT,0.06666666666666665,0.07692307692307693,AS6,X,0.15530303030303033,0.13253012048192772,0.1454545454545455,0.4827586206896552,0.1784037558685446
BENTLEY,CONTINENTAL GTC,SUBCOMPACT,0.68,0.6923076923076923,AS8,Z,0.5984848484848484,0.49397590361445776,0.5636363636363637,0.10344827586206895,0.6666666666666666
BMW,330i xDRIVE TOURING,STATION WAGON - SMALL,0.14666666666666667,0.07692307692307693,AS8,Z,0.22727272727272724,0.19277108433734938,0.21818181818181825,0.3620689655172414,0.26291079812206575
GMC,YUKON,SUV - STANDARD,0.5866666666666667,0.38461538461538464,A6,X,0.41287878787878785,0.3855421686746987,0.4045454545454546,0.1896551724137931,0.49061032863849763
HONDA,Accord,FULL-SIZE,0.08000000000000002,0.07692307692307693,M6,X,0.17803030303030304,0.16265060240963855,0.17272727272727278,0.4310344827586207,0.20892018779342722
BMW,435i xDRIVE COUPE,COMPACT,0.28,0.23076923076923078,M6,Z,0.2954545454545454,0.25903614457831325,0.2818181818181819,0.27586206896551724,0.33098591549295775
FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.5466666666666666,0.38461538461538464,AS6,E,0.6666666666666666,0.680722891566265,0.6681818181818182,0.06896551724137934,0.5023474178403756
AUDI,R8,TWO-SEATER,0.5733333333333334,0.5384615384615385,AM7,Z,0.5303030303030302,0.3975903614457831,0.4863636363636364,0.13793103448275862,0.5892018779342723
BMW,X5 M,SUV - STANDARD,0.4666666666666667,0.38461538461538464,AS8,Z,0.4696969696969697,0.4879518072289155,0.47727272727272735,0.13793103448275862,0.5633802816901409
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,0.5466666666666666,0.38461538461538464,AS10,E,0.5984848484848484,0.6506024096385542,0.6136363636363638,0.08620689655172414,0.4624413145539906
LEXUS,RX 450h AWD,SUV - STANDARD,0.3466666666666667,0.23076923076923078,AV6,Z,0.125,0.2650602409638554,0.17272727272727278,0.4310344827586207,0.20892018779342722
BMW,Alpina B6 xDrive Gran Coupe,COMPACT,0.4666666666666667,0.38461538461538464,AS8,Z,0.3712121212121212,0.3373493975903613,0.35909090909090907,0.22413793103448276,0.43661971830985913
AUDI,Q5,SUV - SMALL,0.28,0.23076923076923078,AS8,Z,0.34090909090909083,0.31325301204819267,0.33181818181818185,0.24137931034482757,0.4014084507042254
MASERATI,GRANTURISMO,SUBCOMPACT,0.5066666666666667,0.38461538461538464,AS6,Z,0.5303030303030302,0.4457831325301205,0.5,0.13793103448275862,0.607981220657277
HONDA,CR-Z,TWO-SEATER,0.08000000000000002,0.07692307692307693,AV7,X,0.09090909090909088,0.12048192771084335,0.10000000000000003,0.5862068965517242,0.11502347417840378
JEEP,PATRIOT,SUV - SMALL,0.2,0.07692307692307693,A6,X,0.2689393939393939,0.2831325301204818,0.27272727272727276,0.29310344827586204,0.33333333333333326
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,0.21333333333333332,0.07692307692307693,AS6,X,0.31060606060606055,0.28915662650602403,0.3045454545454546,0.25862068965517243,0.3685446009389671
VOLVO,V60 T5 AWD,STATION WAGON - SMALL,0.14666666666666667,0.07692307692307693,AS8,X,0.24621212121212116,0.2289156626506024,0.24090909090909096,0.32758620689655177,0.28873239436619713
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,0.5866666666666667,0.38461538461538464,A6,E,0.606060606060606,0.6204819277108433,0.6090909090909091,0.08620689655172414,0.431924882629108
VOLKSWAGEN,Golf GTI,COMPACT,0.14666666666666667,0.07692307692307693,M6,X,0.2121212121212121,0.1987951807228915,0.2090909090909091,0.3620689655172414,0.25117370892018775
GMC,SAVANA 1500 CARGO CONV,VAN - CARGO,0.5866666666666667,0.38461538461538464,A4,E,0.746212121212121,0.8734939759036143,0.790909090909091,0.03448275862068967,0.5821596244131455
AUDI,A5 QUATTRO,SUBCOMPACT,0.14666666666666667,0.07692307692307693,AS8,Z,0.25757575757575757,0.2289156626506024,0.25,0.3103448275862069,0.2934272300469484
FORD,TAURUS,FULL-SIZE,0.14666666666666667,0.07692307692307693,AS6,X,0.28787878787878785,0.24698795180722885,0.27272727272727276,0.29310344827586204,0.33098591549295775
MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,0.14666666666666667,0.07692307692307693,AS8,Z,0.22727272727272724,0.2108433734939759,0.22272727272727277,0.3448275862068965,0.2699530516431925
LAND ROVER,RANGE ROVER SPORT V6 3.0 SC FFV,SUV - STANDARD,0.28,0.23076923076923078,AS8,E,0.5757575757575756,0.6566265060240963,0.6045454545454545,0.08620689655172414,0.42723004694835676
GMC,TERRAIN FFV,SUV - SMALL,0.2,0.07692307692307693,A6,X,0.2386363636363636,0.1987951807228915,0.2272727272727273,0.3448275862068965,0.26525821596244137
CHEVROLET,Camaro,SUBCOMPACT,0.36,0.23076923076923078,M6,X,0.38257575757575757,0.28915662650602403,0.35000000000000003,0.22413793103448276,0.42488262910798125
CHEVROLET,Cruze,COMPACT,0.06666666666666665,0.07692307692307693,AS6,X,0.15530303030303033,0.13253012048192772,0.1454545454545455,0.4827586206896552,0.1784037558685446
KIA,RIO,COMPACT,0.09333333333333335,0.07692307692307693,M6,X,0.17424242424242425,0.14457831325301204,0.1636363636363637,0.44827586206896547,0.19483568075117372
CHEVROLET,COLORADO ZR2 4WD,PICKUP TRUCK - SMALL,0.36,0.23076923076923078,A8,X,0.40909090909090906,0.542168674698795,0.45454545454545453,0.15517241379310348,0.5516431924882629
PORSCHE,CAYMAN S,TWO-SEATER,0.21333333333333332,0.07692307692307693,M6,Z,0.2992424242424242,0.3012048192771084,0.3,0.25862068965517243,0.35915492957746475
KIA,SOUL,STATION WAGON - SMALL,0.09333333333333335,0.07692307692307693,M6,X,0.21590909090909088,0.2289156626506024,0.22272727272727277,0.3448275862068965,0.2605633802816901
FORD,FOCUS,COMPACT,0.013333333333333336,0.0,M6,X,0.14015151515151514,0.11445783132530121,0.13181818181818183,0.5,0.1596244131455399
BMW,Z4 sDRIVE28i,TWO-SEATER,0.14666666666666667,0.07692307692307693,M6,Z,0.24621212121212116,0.17469879518072287,0.22272727272727277,0.3448275862068965,0.2605633802816901
LEXUS,LS 500,MID-SIZE,0.3333333333333333,0.23076923076923078,AS10,Z,0.303030303030303,0.2289156626506024,0.2772727272727273,0.29310344827586204,0.3380281690140845
HONDA,ACCORD,MID-SIZE,0.2,0.07692307692307693,AV7,X,0.18560606060606055,0.17469879518072287,0.18181818181818182,0.41379310344827586,0.21126760563380284
HONDA,PILOT 4WD,SUV - SMALL,0.3466666666666667,0.23076923076923078,A5,X,0.36363636363636365,0.34337349397590355,0.35909090909090907,0.22413793103448276,0.4225352112676056
DODGE,JOURNEY,SUV - SMALL,0.2,0.07692307692307693,A4,X,0.3219696969696969,0.31325301204819267,0.3181818181818182,0.24137931034482757,0.38732394366197176
FORD,EXPLORER AWD (EcoBoost),SUV - STANDARD,0.3466666666666667,0.23076923076923078,AS6,X,0.4053030303030303,0.4036144578313252,0.4045454545454546,0.1896551724137931,0.4765258215962441
MINI,COOPER S COUNTRYMAN ALL4,COMPACT,0.09333333333333335,0.07692307692307693,M6,Z,0.19696969696969696,0.21686746987951802,0.20454545454545459,0.37931034482758624,0.24647887323943665
KIA,SEDONA,MINIVAN,0.31999999999999995,0.23076923076923078,AS6,X,0.34090909090909083,0.34337349397590355,0.3409090909090909,0.22413793103448276,0.42018779342723
CHEVROLET,Suburban 4WD,SUV - STANDARD,0.7066666666666667,0.38461538461538464,A10,Z,0.48863636363636365,0.43975903614457823,0.4727272727272727,0.13793103448275862,0.5727699530516431
VOLKSWAGEN,JETTA,COMPACT,0.06666666666666665,0.07692307692307693,M5,X,0.15530303030303033,0.11445783132530121,0.14090909090909093,0.4827586206896552,0.16901408450704228
FORD,FIESTA ST,COMPACT,0.09333333333333335,0.07692307692307693,M6,X,0.18181818181818177,0.1867469879518072,0.18636363636363634,0.396551724137931,0.22535211267605634
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,0.2,0.07692307692307693,AV6,X,0.2121212121212121,0.24698795180722885,0.22272727272727277,0.3448275862068965,0.2699530516431925
MINI,JOHN COOPER WORKS,SUBCOMPACT,0.14666666666666667,0.07692307692307693,M6,Z,0.23106060606060608,0.20481927710843376,0.22272727272727277,0.3448275862068965,0.2676056338028169
JAGUAR,XJL PORTFOLIO AWD,FULL-SIZE,0.28,0.23076923076923078,AS8,Z,0.3712121212121212,0.32530120481927705,0.35454545454545455,0.22413793103448276,0.431924882629108
TOYOTA,HIGHLANDER,SUV - SMALL,0.3466666666666667,0.23076923076923078,AS6,X,0.31439393939393934,0.3192771084337349,0.3181818181818182,0.24137931034482757,0.38497652582159625
ACURA,ILX,COMPACT,0.2,0.07692307692307693,M6,Z,0.25,0.20481927710843376,0.23636363636363644,0.32758620689655177,0.27699530516431925
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,0.21333333333333332,0.07692307692307693,A6,X,0.3181818181818181,0.3493975903614458,0.3272727272727273,0.24137931034482757,0.39906103286384975
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,0.18666666666666665,0.07692307692307693,AS6,X,0.2803030303030303,0.24096385542168672,0.26818181818181824,0.29310344827586204,0.323943661971831
JAGUAR,XKR COUPE,MINICOMPACT,0.5466666666666666,0.38461538461538464,AS6,Z,0.43181818181818177,0.4156626506024096,0.4227272727272728,0.1724137931034483,0.4976525821596244
CHEVROLET,EQUINOX,SUV - SMALL,0.2,0.07692307692307693,A6,X,0.2386363636363636,0.1987951807228915,0.2272727272727273,0.3448275862068965,0.27699530516431925
MINI,Cooper 3 Door,SUBCOMPACT,0.08000000000000002,0.0,M6,Z,0.16287878787878785,0.13253012048192772,0.1545454545454546,0.46551724137931033,0.18544600938967135
CHEVROLET,Blazer,SUV - SMALL,0.36,0.23076923076923078,A9,X,0.2954545454545454,0.3012048192771084,0.29545454545454547,0.27586206896551724,0.3615023474178404
PORSCHE,911 CARRERA,MINICOMPACT,0.3333333333333333,0.23076923076923078,AM7,Z,0.2803030303030303,0.2650602409638554,0.27272727272727276,0.29310344827586204,0.33333333333333326
LEXUS,IS 350 AWD,COMPACT,0.3466666666666667,0.23076923076923078,AS6,Z,0.3181818181818181,0.31325301204819267,0.31363636363636366,0.25862068965517243,0.380281690140845
BMW,M8 Cabriolet Competition,SUBCOMPACT,0.4666666666666667,0.38461538461538464,AS8,Z,0.4469696969696969,0.4216867469879517,0.440909090909091,0.15517241379310348,0.5305164319248826
JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,0.3066666666666667,0.23076923076923078,A9,X,0.303030303030303,0.27710843373493965,0.29545454545454547,0.27586206896551724,0.35915492957746475
NISSAN,QASHQAI AWD,STATION WAGON - SMALL,0.14666666666666667,0.07692307692307693,AV,X,0.18181818181818177,0.2108433734939759,0.1954545454545455,0.396551724137931,0.23474178403755872
VOLVO,V60 T5,STATION WAGON - SMALL,0.14666666666666667,0.07692307692307693,AS8,Z,0.2386363636363636,0.1867469879518072,0.21818181818181825,0.3620689655172414,0.26291079812206575
DODGE,CHARGER AWD FFV,FULL-SIZE,0.36,0.23076923076923078,A8,X,0.32575757575757575,0.27710843373493965,0.30909090909090914,0.25862068965517243,0.363849765258216
MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,0.28,0.23076923076923078,AS7,Z,0.2954545454545454,0.2710843373493975,0.28636363636363643,0.27586206896551724,0.3356807511737089
MASERATI,GHIBLI,MID-SIZE,0.28,0.23076923076923078,AS8,Z,0.41666666666666663,0.3373493975903613,0.39090909090909093,0.1896551724137931,0.460093896713615
KIA,SPORTAGE AWD,SUV - SMALL,0.2,0.07692307692307693,AS6,X,0.2689393939393939,0.3313253012048192,0.29090909090909095,0.27586206896551724,0.3544600938967136
